cpc,cohesin,e,time,distances
0.35,0.07,0.0075,2.464294e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.479553e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.481079e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.482605e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.484131e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.514648e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.516174e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.517700e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.519226e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.529907e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.531433e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.532959e-02,[2.73723408074122 0.884203100653473 1.21776220825136] 
0.35,0.07,0.0075,2.534485e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.543640e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.545166e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.546692e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.548218e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.558899e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.560425e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.561951e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.563477e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.565002e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.566528e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.568054e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.606201e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.607727e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.609253e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.610779e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.635193e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.636719e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.638245e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.645874e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.647400e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.648926e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.650452e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.676392e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.677917e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.679443e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.680969e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.684021e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.685547e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.687073e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.688599e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.696228e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.697754e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.699280e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.700806e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.735901e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.737427e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.738953e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.740479e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.777100e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.778625e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.780151e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.781677e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.932739e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.934265e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.935791e-02,[2.73723408074122 2.10196530890483] 
0.35,0.07,0.0075,2.937317e-02,[2.73723408074122 2.10196530890483] 
0.1,0.08,0.0075,NaN,[0.691570691662814 0.161795784033732 0.112534643844236 0.0595857064923248 0.469974119660179 0.0336849162680618 0.392744025932066 0.382758401526441 0.0122573647576523 0.188475816024513 0.214059138536392 0.499738222719188 0.305555265797865 0.296694674252971 0.338751850606378 0.227496106824616 0.195831884075976 0.747095485591184 0.771278505598269 0.0274392255795142] 
0.1,0.08,0.0075,1.525879e-05,3.05436275105406 
0.1,0.08,0.0075,3.051758e-05,3.05436275105406 
0.1,0.08,0.0075,4.577637e-05,3.05436275105406 
0.1,0.08,0.0075,6.103516e-05,3.05436275105406 
0.1,0.08,0.0075,7.629395e-05,3.05436275105406 
0.1,0.08,0.0075,9.155273e-05,3.05436275105406 
0.1,0.08,0.0075,1.068115e-04,3.05436275105406 
0.1,0.08,0.0075,2.441406e-04,[1.47989464416891 1.88229525873741 1.71420587526543] 
0.1,0.08,0.0075,2.593994e-04,[1.47989464416891 1.88229525873741 1.71420587526543] 
0.1,0.08,0.0075,2.746582e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,2.899170e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,3.051758e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,3.204346e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,3.967285e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,4.119873e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,4.272461e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,4.425049e-04,[1.2914188281444 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,6.561279e-04,[1.06852341219687 0.395015766284094 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,6.713867e-04,[1.06852341219687 0.395015766284094 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,6.866455e-04,[1.06852341219687 0.395015766284094 0.402534954560905 1.66823612020102 1.71420587526543] 
0.1,0.08,0.0075,7.019043e-04,[1.06852341219687 0.395015766284094 0.402534954560905 1.10198816277002 1.50917532709815 0.771278505598269] 
0.1,0.08,0.0075,9.155273e-04,[0.965901119540782 0.955988768352632 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,9.307861e-04,[0.965901119540782 0.955988768352632 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,9.460449e-04,[0.965901119540782 0.529559826152504 0.426428942200128 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,9.613037e-04,[0.691570691662814 0.803890254030472 0.426428942200128 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,1.037598e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,1.052856e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,1.068115e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,1.083374e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.941001790657214 1.17042347649178 0.771278505598269] 
0.1,0.08,0.0075,1.998901e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.014160e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.029419e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.044678e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.471924e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.487183e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.502441e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.517700e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.532959e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.548218e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.563477e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.578735e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.593994e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.609253e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.624512e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.639771e-03,[0.691570691662814 0.803890254030472 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.822876e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.838135e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.853394e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,2.868652e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.151383304399516 0.275045637800612 0.395015766284094 0.402534954560905 0.499738222719188 0.733752269185328 0.5632656205804 0.814407377383263 0.771278505598269] 
0.1,0.08,0.0075,4.119873e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206 0.439718904326482] 
0.1,0.08,0.0075,4.135132e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206 0.439718904326482] 
0.1,0.08,0.0075,4.150391e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206 0.439718904326482] 
0.1,0.08,0.0075,4.165649e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206 0.439718904326482] 
0.1,0.08,0.0075,4.180908e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206 0.439718904326482] 
0.1,0.08,0.0075,4.196167e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206 0.439718904326482] 
0.1,0.08,0.0075,4.211426e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206 0.439718904326482] 
0.1,0.08,0.0075,6.851196e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.866455e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.881714e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.896973e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.912231e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.927490e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.958008e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.973267e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,6.988525e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.003784e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.202148e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.217407e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.232666e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.247925e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.278442e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.293701e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.308960e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.324219e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.354736e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.369995e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.385254e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.400513e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
0.1,0.08,0.0075,7.797241e-03,[0.564735963232202 0.437433930076653 0.493291052384431 0.426428942200128 0.395015766284094 0.902273177280093 0.733752269185328 0.5632656205804 0.68552654062299 0.46044043803206] 
