cpc,cohesin,e,time,arm_length,distances
0.3,0.09,0.0075,0.022424,2.645720,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.011693,1.503250,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.025313,2.465330,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.011145,2.104550,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.021201,1.082340,[] 
0.3,0.09,0.0075,0.010355,2.886240,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444] 
0.3,0.09,0.0075,0.026279,2.345070,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.022484,2.585590,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.013013,2.164680,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.012001,0.962080,0.756792454423007 
0.3,0.09,0.0075,0.011169,2.345070,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.013275,3.066630,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444] 
0.3,0.09,0.0075,0.011389,3.066630,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444 0.370950382492534] 
0.3,0.09,0.0075,0.002177,2.164680,[] 
0.3,0.09,0.0075,0.013184,1.082340,0.756792454423007 
0.3,0.09,0.0075,0.018163,2.345070,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.009126,2.525460,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.012175,2.104550,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.003024,3.607800,[1.32468362693066 0.679308588594401 1.82590387112055] 
0.3,0.09,0.0075,0.014276,2.525460,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.008754,1.563380,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.000487,2.104550,[] 
0.3,0.09,0.0075,0.026474,2.284940,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.006294,2.946370,[0.511633830935708 1.25554780080291 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444] 
0.3,0.09,0.0075,0.020462,2.345070,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.004620,1.864030,[1.16252487708264 0.679308588594401 1.13611081364869] 
0.3,0.09,0.0075,0.029160,1.382990,[] 
0.3,0.09,0.0075,0.015042,2.765980,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.026675,1.683640,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.021739,3.667930,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.014876,2.585590,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.018167,0.901950,[] 
0.3,0.09,0.0075,0.010449,1.563380,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.015742,1.382990,1.15564396017305 
0.3,0.09,0.0075,0.023840,2.104550,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.008186,1.924160,[0.422515459539485 0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.029936,1.382990,[] 
0.3,0.09,0.0075,0.010413,1.503250,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.026199,1.623510,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.002791,2.044420,[1.32468362693066 0.679308588594401 1.82590387112055] 
0.3,0.09,0.0075,0.006180,1.563380,[0.692360610019496 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.009053,1.082340,0.756792454423007 
0.3,0.09,0.0075,0.010512,2.284940,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.021732,1.382990,1.15564396017305 
0.3,0.09,0.0075,0.026501,1.563380,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.001552,2.044420,[] 
0.3,0.09,0.0075,0.002348,1.563380,[] 
0.3,0.09,0.0075,0.000432,2.465330,[] 
0.3,0.09,0.0075,0.005779,1.142470,[0.679308588594401 0.756792454423007] 
0.3,0.09,0.0075,0.000786,1.022210,[] 
0.3,0.09,0.0075,0.014012,1.803900,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.007274,1.202600,[0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.027495,1.984290,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.021394,1.382990,1.15564396017305 
0.3,0.09,0.0075,0.014603,1.743770,[0.356696969684779 1.15564396017305 1.11911063182066 0.340968626904459] 
0.3,0.09,0.0075,0.002333,2.224810,[1.80775834636476 1.82590387112055] 
0.3,0.09,0.0075,0.015839,2.104550,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.019902,2.164680,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.018158,1.022210,[] 
0.3,0.09,0.0075,0.012535,2.525460,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.003310,0.781690,0.679308588594401 
0.3,0.09,0.0075,0.024396,1.262730,1.15564396017305 
0.3,0.09,0.0075,0.007446,1.864030,[0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.015210,1.984290,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.024019,2.224810,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.015227,2.164680,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.009041,1.803900,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.025742,1.623510,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.001714,2.525460,[] 
0.3,0.09,0.0075,0.021822,2.164680,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.026901,1.202600,1.15564396017305 
0.3,0.09,0.0075,0.013855,2.224810,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.014014,2.164680,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.004591,2.465330,[1.16252487708264 0.679308588594401 1.13611081364869 1.15445990402795] 
0.3,0.09,0.0075,0.028714,1.022210,[] 
0.3,0.09,0.0075,0.026158,1.202600,1.15564396017305 
0.3,0.09,0.0075,0.014586,1.984290,[0.422515459539485 0.356696969684779 1.15564396017305 1.11911063182066 0.340968626904459] 
0.3,0.09,0.0075,0.012151,1.984290,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.003778,1.443120,0.679308588594401 
0.3,0.09,0.0075,0.027621,2.044420,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.000166,0.962080,[] 
0.3,0.09,0.0075,0.005562,1.864030,[0.679308588594401 0.756792454423007] 
0.3,0.09,0.0075,0.009669,1.683640,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.001497,1.803900,[] 
0.3,0.09,0.0075,0.004312,2.164680,0.679308588594401 
0.3,0.09,0.0075,0.021762,2.645720,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.014389,2.044420,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.010086,2.645720,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.007063,2.044420,[0.563187190783416 0.692360610019496 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.013449,1.503250,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.005531,2.525460,[1.76718163173862 0.679308588594401 0.756792454423007 1.22503494522233 0.395146551129257] 
0.3,0.09,0.0075,0.009671,2.525460,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.007874,1.563380,[0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.024757,2.465330,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.020769,4.209100,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.009946,1.322860,[1.15564396017305 0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.017303,3.667930,[0.519566007994808 0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.008583,2.465330,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.007870,3.066630,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444 0.370950382492534] 
0.3,0.09,0.0075,0.007748,0.781690,[0.679308588594401 0.756792454423007] 
0.3,0.09,0.0075,0.020187,1.743770,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.015497,2.705850,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.002287,3.848320,[1.80775834636476 1.82590387112055] 
0.3,0.09,0.0075,0.001665,1.202600,[] 
0.3,0.09,0.0075,0.007712,2.645720,[0.511633830935708 0.422515459539485 0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.013112,3.487540,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444] 
0.3,0.09,0.0075,0.008473,3.547670,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444 0.370950382492534] 
0.3,0.09,0.0075,0.020230,3.006500,[0.519566007994808 0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.028300,3.006500,[0.934149290475193 1.51234092985783 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.023065,2.886240,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.018956,0.841820,[] 
0.3,0.09,0.0075,0.022455,2.946370,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.022252,1.262730,1.15564396017305 
0.3,0.09,0.0075,0.017461,2.405200,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.023032,0.721560,[] 
0.3,0.09,0.0075,0.029965,1.984290,[1.51234092985783 1.46007925872512] 
0.3,0.09,0.0075,0.018031,1.683640,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.007370,1.563380,[0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.008644,1.743770,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.000575,0.841820,[] 
0.3,0.09,0.0075,0.010344,1.503250,[0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.004222,1.803900,[0.679308588594401 1.13611081364869] 
0.3,0.09,0.0075,0.012256,1.262730,[1.15564396017305 0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.004558,4.148970,[1.12422276265079 1.16252487708264 0.679308588594401 1.13611081364869 1.15445990402795 0.735250719953927] 
0.3,0.09,0.0075,0.024686,1.743770,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.022011,2.345070,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.002943,1.322860,0.679308588594401 
0.3,0.09,0.0075,0.024434,1.683640,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.006761,1.202600,[0.679308588594401 0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.003183,2.345070,0.679308588594401 
0.3,0.09,0.0075,0.019730,1.503250,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.028415,2.284940,[1.51234092985783 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.024246,1.262730,1.15564396017305 
0.3,0.09,0.0075,0.018550,1.142470,[] 
0.3,0.09,0.0075,0.009770,1.924160,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.008255,2.465330,[0.511633830935708 0.422515459539485 0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.012927,1.022210,0.756792454423007 
0.3,0.09,0.0075,0.010423,2.104550,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.026120,1.202600,1.15564396017305 
0.3,0.09,0.0075,0.000183,1.623510,[] 
0.3,0.09,0.0075,0.020721,2.284940,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.010057,2.405200,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.009073,1.984290,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.019281,1.443120,1.15564396017305 
0.3,0.09,0.0075,0.027402,1.743770,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.026566,1.142470,[] 
0.3,0.09,0.0075,0.029662,1.563380,[1.51234092985783 1.46007925872512] 
0.3,0.09,0.0075,0.002167,1.262730,[] 
0.3,0.09,0.0075,0.003854,1.743770,0.679308588594401 
0.3,0.09,0.0075,0.029192,1.924160,[1.51234092985783 1.46007925872512] 
0.3,0.09,0.0075,0.002682,1.382990,0.679308588594401 
0.3,0.09,0.0075,0.020404,1.202600,1.15564396017305 
0.3,0.09,0.0075,0.027623,2.164680,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.004216,1.322860,[0.679308588594401 1.13611081364869] 
0.3,0.09,0.0075,0.026295,2.044420,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.000587,2.405200,[] 
0.3,0.09,0.0075,0.010187,1.142470,[0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.007083,1.864030,[0.692360610019496 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.029268,2.224810,[1.51234092985783 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.025165,1.623510,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.023616,1.803900,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.026758,2.645720,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.023184,1.443120,1.15564396017305 
0.3,0.09,0.0075,0.024860,1.623510,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.009541,1.202600,[1.15564396017305 0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.022070,1.683640,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.019745,1.082340,[] 
0.3,0.09,0.0075,0.008592,2.164680,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.010023,2.405200,[0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.026996,1.803900,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.000957,1.563380,[] 
0.3,0.09,0.0075,0.020686,1.683640,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.006201,2.345070,[0.563187190783416 0.692360610019496 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022] 
0.3,0.09,0.0075,0.024480,2.164680,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.006482,2.645720,[0.511633830935708 0.563187190783416 0.692360610019496 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257] 
0.3,0.09,0.0075,0.002959,2.104550,[1.32468362693066 0.679308588594401 1.82590387112055] 
0.3,0.09,0.0075,0.018399,1.623510,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.003082,1.623510,0.679308588594401 
0.3,0.09,0.0075,0.023729,1.443120,1.15564396017305 
0.3,0.09,0.0075,0.026811,1.743770,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.009279,0.962080,0.756792454423007 
0.3,0.09,0.0075,0.008360,3.186890,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444 0.370950382492534] 
